"lead_paragraph","datetime","_id","web_url"
"Several of the world's biggest banks are in talks to put up about $75 billion in a backup fund that could be used to buy risky mortgage securities and other assets, a move designed to ease pressure on a crucial part of the credit markets that threatens the broader economy. Citigroup, Bank of America and JPMorgan Chase, along with several other financial institutions, have been meeting to come up with a plan to create a fund that could prevent a sharp sell-off in securities owned by bank-affiliated investment vehicles. The meetings, which began three weeks ago, have been orchestrated by senior officials at the Treasury Department, and the discussions have intensified in the last few days.",2007-10-14 00:00:00,"4fd293aa8eb7c8105d86e031","http://www.nytimes.com/2007/10/14/business/14bank.html"
"''At some point.'' ''At the appropriate time.'' ''When the time comes.'' On Wednesday, the Federal Reserve's chairman, Ben S. Bernanke, outlined a strategy -- but not a timetable -- for scaling back the extraordinary measures it began taking in 2007 to prop up the economy as financial markets teetered on collapse.",2010-02-11 00:00:00,"4fd2b67d8eb7c8105d8aa585","http://www.nytimes.com/2010/02/11/business/economy/11fed.html"
"Why do presidential candidates touting their concern for the economy pose with factory workers rather than with ballet troupes? After all, the U.S. now has more choreographers (16,340) than metal-casters (14,880), according to the Bureau of Labor Statistics. More people make their livings shuffling and dealing cards in casinos (82,960) than running lathes (65,840), and there are almost three times as many security guards (1,004,130) as machinists (385,690). Whereas 30 percent of Americans worked in manufacturing in 1950, fewer than 15 percent do now. The economy as politicians present it is a folkloric thing. If Republicans have had more luck talking about the economy for the last generation or so, it is because they were the less folkloric of the two parties. Broadly speaking, they cut taxes and regulation and trusted that entrepreneurs would hasten the arrival of the economy to come. There were Democrats who did the same, but they shared a party with others who were nostalgic for a disappearing world, reflexively backing unions and fighting management. Republican optimism beat Democratic nostalgia.",2008-01-27 00:00:00,"4fd2b23b8eb7c8105d8a317f","http://www.nytimes.com/2008/01/27/magazine/27wwln-lede-t.html"
"Gauges of future economic activity are rising rapidly in all major non-Communist industrial nations except Japan, a sign that a global economic recovery is under way, the Conference Board said yesterday. A composite index of leading indicators for the seven nations rose at an annual rate of 7 percent in February, compared with no growth in November 1982 and a decline of 1 percent in August 1982, according to the business-financed research group. The survey is done every three months.",1983-05-23 00:00:00,"4fd12d308eb7c8105d5f80cb","http://www.nytimes.com/1983/05/23/business/worldwide-recovery-signs-cited.html"
"Personal spending rose six-tenths of 1 percent in June and new-home sales jumped 11 percent, reports issued today showed. But personal incomes stagnated in the month, raising the question of whether consumers would be able to spend enough to keep the economy improving.",1993-07-31 00:00:00,"4fd1e83c8eb7c8105d7365d2","http://www.nytimes.com/1993/07/31/business/personal-spending-and-home-sales-rise.html"
"In a report that analysts said raised new questions about whether the economy was slowing as the Federal Reserve's chairman, Alan Greenspan, had suggested, the Government said yesterday that factory orders for durable goods rose for the third consecutive month in January. According to data compiled by the Commerce Department, orders for durable goods increased six-tenths of 1 percent last month, led by stronger demand for industrial machinery and equipment.",1995-02-25 00:00:00,"4fd1eca98eb7c8105d73e409","http://www.nytimes.com/1995/02/25/business/orders-rose-for-durables-last-month.html"
"More Americans than forecast filed claims for unemployment insurance last week, the Labor Department said Thursday, underscoring the threat to spending from the continued deterioration in the job market. The Labor Department said 558,000 people filed first-time claims for jobless benefits last week, up from 554,000 the week before.",2009-08-14 00:00:00,"4fd2b58a8eb7c8105d8a8c9f","http://www.nytimes.com/2009/08/14/business/14econ.html"
"Wages are rising as the economy across most of the nation continues to grow at a moderate pace, but there is little evidence yet of inflation taking root, the Federal Reserve Board reported today. The report, based on a survey of businesses by the 12 regional Federal Reserve Banks, was the latest to suggest that the economy remained finely balanced between a sustainable expansion and the onset of inflation.",1996-09-12 00:00:00,"4fd208d68eb7c8105d773c44","http://www.nytimes.com/1996/09/12/business/fed-report-finds-growth-still-modest.html"
"If President Clinton wants to jump-start investment and kick the American job machine into higher gear, why would he raise corporate taxes? Arguing that the corporate tax makes capital more costly, favors debt financing and gums up the tax system, conservatives from Milton Friedman to Alan Greenspan have long advocated that it be abolished. The Treasury could easily replace the $100 billion or so it raises from corporations, they point out, by treating all businesses as partnerships and then taxing business owners -- the shareholders -- for profits or losses.",1993-02-19 00:00:00,"4fd1ba698eb7c8105d6e4387","http://www.nytimes.com/1993/02/19/business/clinton-s-economic-plan-foes-of-corporate-tax-say-it-hurts-investment.html"
"AS a former cross-country runner for the University of Wisconsin-Madison, where a free massage was part of an athlete's weekly schedule, Briana Boehmer remembers the benefits of having qualified hands work her sore muscles. Now that she is 30 and starting a corporate wellness business with her husband, Mrs. Boehmer no longer enjoys such a perk, so she massages her muscles herself. She works out about seven hours a week, training for triathlons and duathlons, and begins and ends each session by kneading her back and legs on a foam roller, which she calls her ''best friend.''",2009-12-03 00:00:00,"4fd28efc8eb7c8105d865fb1","http://www.nytimes.com/2009/12/03/health/nutrition/03fitness.html"
