"comment_id","comment_likes_count","comment_message","attacks"
"10154147901995884_10154148401995884",0,"going to hurt the poor folks again - miners out of work - electric bills going out of sight - Solar and Wind cannot make it on it;s own without massive gov't credits etc - Of Course China and other countries will continue to pollute - At some point this country will implode from the debt and then we can have China run our country - So tired of the same old scare tactics - 20 years ago it was predicted that NYC would be under water by 2015 = Remember that Prediction ??? - Well it didn't happen - When folks lose all respect for getting this country back to number ONE - they change the subject back to Global Warming and because the climate has been cooling for past 15 yrs it is now called climate change - I hope America wakes up to this ruse before it's to late - Look who is getting rich of of this BS beside Al Gore - Show me where I'm wrong",1
"10154147901995884_10154148401995884",0,"going to hurt the poor folks again - miners out of work - electric bills going out of sight - Solar and Wind cannot make it on it;s own without massive gov't credits etc - Of Course China and other countries will continue to pollute - At some point this country will implode from the debt and then we can have China run our country - So tired of the same old scare tactics - 20 years ago it was predicted that NYC would be under water by 2015 = Remember that Prediction ??? - Well it didn't happen - When folks lose all respect for getting this country back to number ONE - they change the subject back to Global Warming and because the climate has been cooling for past 15 yrs it is now called climate change - I hope America wakes up to this ruse before it's to late - Look who is getting rich of of this BS beside Al Gore - Show me where I'm wrong",1
"10154148608152619_10154150159107619",0,"I see its mostly men with the problem on this post.  All I can say is f*** off! Dicks .",1
"10154171814412619_10154171838642619",2,"And the Nation just sank a little lower....",0
"10154177414133787_10154178442663787",0,"Such a bad ass. Flipping off people at a convention because they were booing. So edgy.",1
"10154224030322853_10154224924872853",2,"For men to use the bathroom with little girls? Use some common sense. I'm fine with a woman who want to try out the urinals in the men's room. Just keep ur aim on ur side. I can defend myself but y'all know damn well sickos are gonna use this to get into the bathroom with girls and women. I am ok with indulging a delusion of transgenderism but not men in my daughters bathroom",1
"10154254734785884_10154255200970884",0,"Ridiculous! If we don't trust Iran, what possible value is there Oman agreement.",1
"10154283945073083_10154284383468083",1,"It is especially a bad problem in Florida where you live.",0
"10154283988739156_10154285903304156",1,"What these corporations do is beyond criminal. How much money do these executives need and when will they stop oppressing the rest of America to get it! Why is this allowed? This is sociopathic narcissism! They have stolen the livelihood of the middle class to fuel their greed. So not what capitalism is supposed to be. We are living in corporate socialism right now. I agree with the above poster. A vote for Hillary is a vote for more corporate socialism. I hope you will consider that Mr. Pascrell, as most of your constituents are middle class folks who are struggling.",1
"10154314327932068_1049322285152480",0,"I love how the black people are lined around the edges giving a good impression of there being a far amount of them involved in the Democratic side of things. You literally put your people on display like zoo animals. I am sure there are blacks in with the whites on the other side.   So petty.",1
"10154320481703707_584375215073082",0,"What a joke u r!!!!..",1
"10154341815137287_10154342827487287",1,"Give each of those anti-Constitution pansies a pacifier and take them to their safe place so America can get back to work.  They don't like the way the Constitution works so they're throwing a temper tantrum.  Grow up!!!  The House got it right the first time! Gun control isn't to protect the innocent. Gun control is to protect the bad guys.",1
"10154347669435196_10154347815270196",1,"Lamar, you better stuck to your science, which is far enough out of your league. You jumping on the Hillary hater's bandwagon is really sad. After all, you will be going to her inauguration in January.",1
"10154427830093411_10154427930518411",1,"Trump endangers all of us.",1
"10154437633182599_10154440282092599",1,"""PLEASE CO-SPONSOR H.RES 752. We people around the world cannot stand this cruelty of dog meat ""festivals"" and dog meat trade anymore. That affects our hearts, our brains, our souls. USA please be the voice of humanity! Give the example to the world""",0
